"Elon Musk just lost his spot as the richest person in the world","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/0765d68f48bc1f14ea4456b2811e01df.jpg"" /><p>[<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/elon-musk-bernard-arnault-worlds-richest-person-1851207288"" rel=""noopener noreferrer"" target=""_blank"">Update: Elon Musk and Bernard Arnault keep taking turns as the world’s richest person</a>]</p><p><a href=""https://qz.com/elon-musk-tesla-bernard-arnault-lvmh-billionaires-1851206350"">Read more...</a></p>",http://qz.com/feed,"Tue, 30 Jan 2024 12:00:03 GMT",Others
"Nvidia’s biggest customers are also the AI chip maker’s biggest threat","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/af7edffb0d68e1ea452feb1ae8025f1a.jpg"" /><p>Nvidia—which roughly translates to “envy” in Latin—has been having its <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/a-40-000-nvidia-chip-has-become-the-worlds-most-sought-1850746956"" rel=""noopener noreferrer"" target=""_blank"">AI moment</a>. The chip maker’s stock is up almost 30% year-to-date, closing at $624.65 on Monday.</p><p><a href=""https://qz.com/nvidia-generative-ai-google-microsoft-meta-1851206854"">Read more...</a></p>",http://qz.com/feed,"Tue, 30 Jan 2024 10:00:00 GMT",Others
"The 34 most powerful passports in the world, ranked","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/b45cde5e05181795d129acd6e011622e.jpg"" /><p>The <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/most-powerful-passports-2024-world-rankings-1851177985"" rel=""noopener noreferrer"" target=""_blank"">list of the most powerful passports in the world</a>, compiled by consultancy firm Henley & Partners, is all about global mobility—where the holder of the passport can travel without a visa.</p><p><a href=""https://qz.com/most-powerful-passports-2024-rankings-1851207317"">Read more...</a></p>",http://qz.com/feed,"Tue, 30 Jan 2024 10:00:00 GMT",Others
"Elon Musk and Bernard Arnault keep taking turns as the world's richest person","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/0a5ff93a0b6fb3aadfc1ceb19ae8a6ab.png"" /><p>The richest person in the world depended on who you asked on Monday — and when you asked.<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.bloomberg.com/billionaires/"" rel=""noopener noreferrer"" target=""_blank"">Bloomberg</a> said <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/elon-musk-jeff-bezos-world-richest-person-tesla-stock-1851205323"" rel=""noopener noreferrer"" target=""_blank"">Elon Musk</a> on Monday morning; <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.forbes.com/real-time-billionaires/#692b684f3d78"" rel=""noopener noreferrer"" target=""_blank"">Forbes</a> said <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/elon-musk-tesla-bernard-arnault-lvmh-billionaires-1851206350"" rel=""noopener noreferrer"" target=""_blank"">Bernard Arnault</a>.<br /></p><p><a href=""https://qz.com/elon-musk-bernard-arnault-worlds-richest-person-1851207288"">Read more...</a></p>",http://qz.com/feed,"Mon, 29 Jan 2024 22:31:00 GMT",Others
"Taylor Swift AI deepfakes took over the Internet. Here's what to know","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/bc651d4eba8a323242b69d60ca1fdd23.jpg"" /><p>Last week, explicit AI-generated photos of Taylor Swift flooded X, marking the latest high-profile <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/2123102/can-deepfakes-be-ethical"" rel=""noopener noreferrer"" target=""_blank"">deepfakes</a> and highlighting the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/google-is-moving-faster-than-us-regulators-to-get-deepf-1850818670"" rel=""noopener noreferrer"" target=""_blank"">challenge of stopping them</a>.</p><p><a href=""https://qz.com/taylor-swift-ai-porn-deepfakes-1851205275"">Read more...</a></p>",http://qz.com/feed,"Mon, 29 Jan 2024 20:50:00 GMT","Natural Disasters"
"Walmart store managers are getting new stock perks","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/27c4bedfa4a24bb0d0669e9f37845d59.jpg"" /><p>Walmart managers have a new reason to be cheerful. </p><p><a href=""https://qz.com/walmart-stock-grants-managers-bonuses-1851205728"">Read more...</a></p>",http://qz.com/feed,"Mon, 29 Jan 2024 19:19:00 GMT",Others
"Tesla dropped diversity language from its annual report — just before Black History Month","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/dc02e1ca86b8b9e2034c2a4c8c5e6a7a.jpg"" /><p>Tesla’s <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.sec.gov/Archives/edgar/data/1318605/000162828024002390/tsla-20231231.htm#i605b1b87e9dd4fc1a8af0ddafef749a2_43"" rel=""noopener noreferrer"" target=""_blank"">annual shareholder report is out</a>. It includes a bunch of growing numbers: Almost $100 billion in revenue, more than 1.8 million cars delivered to customers, more than 140,000 employees. But one thing that isn’t increasing in size, just ahead of Black History Month in February, is the “Human Capital Resources”…</p><p><a href=""https://qz.com/tesla-diversity-black-history-month-1851205735"">Read more...</a></p>",http://qz.com/feed,"Mon, 29 Jan 2024 18:54:00 GMT",Others
"China’s lead over the US in chip startup funding is bigger than ever","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1f95efe8cc73775bc76a8421d5d89f20.jpg"" /><p>When it comes to venture capital for <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/you-can-now-become-a-semiconductor-technician-in-just-1-1850479047"" rel=""noopener noreferrer"" target=""_blank"">computer chips</a>, the gap between <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/biden-administration-says-new-hampshire-computer-chip-p-1851088733"" rel=""noopener noreferrer"" target=""_blank"">the US</a> and China has never been wider.</p><p><a href=""https://qz.com/semiconductor-ai-chips-venture-capital-funding-nvidia-s-1851205542"">Read more...</a></p>",http://qz.com/feed,"Mon, 29 Jan 2024 18:08:07 GMT",Others
"Ryanair's CEO, a huge Boeing customer and hater, thinks the planes are fine","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/d2e1d5cb76587bbf9dee4aefba845121.jpg"" /><p>Ordinarily, a plane’s doors coming off mid-flight is the kind of event that shakes the confidence of airline CEOs, who need customers to feel safe in order to make money. But Ryanair CEO Michael O’Leary thinks Boeing’s issues with its 737 Max 9 aircraft are a temporary problem.<br /></p><p><a href=""https://qz.com/boeing-aircraft-737max9-ryanair-1851205461"">Read more...</a></p>",http://qz.com/feed,"Mon, 29 Jan 2024 17:28:49 GMT",Others
"Elon Musk is losing so much money that Jeff Bezos could beat him in the billionaires' race","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/2f9cd9c18f255d2df990c030a737c190.jpg"" /><p>Elon Musk already holds the world record for losing the most money, and the Tesla CEO has lost another $30.5 billion in the first month of 2024. At the same time, his rival in wealth, Amazon founder <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/amazon-bezos-seattle-miami-move-billionaire-bunker-1850989064"" rel=""noopener noreferrer"" target=""_blank"">Jeff Bezos</a>, has gained $7.3 billion.<br /></p><p><a href=""https://qz.com/elon-musk-jeff-bezos-world-richest-person-tesla-stock-1851205323"">Read more...</a></p>",http://qz.com/feed,"Mon, 29 Jan 2024 16:18:00 GMT",Others
